Row ID;Order ID;Product ID;Sales
1977;CA-2015-110408;TEC-PH-10002352;139495
1978;CA-2015-110408;FUR-CH-10003774;54588
1979;CA-2016-109939;OFF-AR-10000127;5248
1980;CA-2017-112669;FUR-CH-10004086;933536
1981;CA-2017-112669;OFF-ST-10001228;42976
1982;CA-2016-119592;OFF-BI-10004187;376
1983;CA-2015-122749;TEC-PH-10003811;47996
1984;CA-2015-164721;OFF-AP-10000240;32088
1985;CA-2015-164721;FUR-FU-10001940;2388
1986;CA-2015-164721;OFF-PA-10000575;2676
1987;CA-2017-147417;TEC-CO-10001449;1439976
1988;CA-2016-127509;OFF-BI-10002393;1722
1989;CA-2016-127509;FUR-TA-10002855;102438
1990;CA-2016-127509;OFF-EN-10000781;2622
1991;CA-2016-127509;OFF-PA-10002160;1734
1992;CA-2018-111374;OFF-BI-10004970;4956
1993;CA-2018-133648;OFF-LA-10003923;7104
1994;CA-2018-133648;OFF-AR-10002257;5344
1995;CA-2018-133648;OFF-FA-10004395;11304
1996;US-2018-147221;OFF-AP-10002534;29462
1997;US-2018-147221;FUR-FU-10004020;8752
1998;CA-2015-131905;OFF-LA-10002787;15
1999;CA-2015-131905;TEC-PH-10003645;16161
2000;CA-2015-131905;TEC-PH-10001615;14495
2001;CA-2018-166128;TEC-AC-10001767;19995
2002;CA-2018-166128;OFF-AR-10001221;4186
2003;CA-2018-163510;OFF-ST-10000563;9594
2004;CA-2018-163510;FUR-CH-10001146;30445
2005;US-2018-143028;OFF-BI-10004738;11364
2006;CA-2015-111150;OFF-AR-10000034;2968
2007;CA-2015-111150;TEC-AC-10000290;4753
2008;CA-2018-165386;FUR-BO-10003034;183372
2009;CA-2015-116407;OFF-AR-10001315;4224
2010;CA-2015-116407;OFF-AP-10002118;333056
2011;CA-2015-116407;OFF-PA-10002137;24896
2012;CA-2016-155761;TEC-AC-10001606;159984
2013;CA-2016-155761;OFF-ST-10000943;46344
2014;CA-2017-145905;FUR-CH-10001854;35098
2015;CA-2017-145905;OFF-PA-10000533;1308
2016;CA-2017-145905;OFF-ST-10003716;90008
2017;CA-2016-113110;OFF-BI-10000088;17568
2018;CA-2016-113110;OFF-LA-10000240;1462
2019;CA-2016-113110;OFF-SU-10001165;3336
2020;CA-2016-113110;OFF-PA-10002749;4014
2021;CA-2017-168354;OFF-ST-10001490;160623
2022;CA-2017-168354;OFF-PA-10002377;1704
2023;CA-2017-168354;OFF-BI-10004826;4953
2024;CA-2017-168354;FUR-CH-10004675;87232
2025;US-2018-111241;OFF-BI-10002867;23912
2026;CA-2016-114237;FUR-BO-10004409;14196
2027;CA-2017-113516;OFF-BI-10002225;33024
2028;CA-2017-113516;OFF-BI-10001989;67136
2029;CA-2016-117961;OFF-BI-10000343;1473
2030;CA-2016-117961;OFF-ST-10001172;1049
2031;CA-2016-117961;OFF-BI-10003707;6104
2032;CA-2016-117961;OFF-PA-10001274;1095
2033;CA-2017-128923;OFF-PA-10002250;9392
2034;CA-2017-128923;OFF-AR-10000475;9328
2035;CA-2018-162481;OFF-BI-10002976;826
2036;CA-2018-162481;FUR-CH-10003061;26997
2037;CA-2016-119214;OFF-PA-10002893;2904
2038;CA-2016-119214;OFF-LA-10003077;1462
2039;CA-2016-122287;OFF-PA-10001661;11952
2040;CA-2016-122287;OFF-BI-10004656;4536
2041;CA-2016-122287;OFF-BI-10003707;9156
2042;CA-2016-122287;FUR-FU-10004973;7536
2043;CA-2016-104493;OFF-BI-10004817;57504
2044;US-2018-158946;OFF-AR-10001860;38864
2045;CA-2015-129168;OFF-PA-10001639;15552
2046;CA-2017-131835;OFF-AP-10004487;16264
2047;CA-2017-131835;TEC-PH-10001760;597
2048;CA-2017-131835;OFF-PA-10004071;5548
2049;CA-2016-142237;FUR-FU-10004848;2898
2050;CA-2016-142237;OFF-BI-10004022;2502
2051;CA-2016-142237;OFF-BI-10003669;648
2052;CA-2016-142237;FUR-CH-10003833;341488
2053;CA-2016-142237;OFF-AR-10003732;1112
2054;CA-2016-142237;FUR-FU-10003142;25344
2055;CA-2017-136434;FUR-FU-10001196;1731
2056;CA-2018-120376;TEC-AC-10001114;19995
2057;CA-2018-120376;FUR-CH-10002335;158669
2058;CA-2018-120376;TEC-AC-10000844;8499
2059;CA-2018-120376;FUR-TA-10004534;4118
2060;CA-2015-106439;OFF-FA-10002975;1134
2061;CA-2015-106439;OFF-ST-10003996;803
2062;CA-2015-106439;OFF-BI-10002571;15968
2063;CA-2015-106439;OFF-PA-10000477;6474
2064;CA-2015-106439;OFF-BI-10004209;19296
2065;CA-2015-106439;OFF-ST-10001963;40564
2066;CA-2015-106439;FUR-CH-10003833;146352
2067;CA-2015-106439;TEC-AC-10004568;25191
2068;CA-2015-106439;OFF-AR-10001419;1239
2069;CA-2016-133452;TEC-AC-10002800;19996
2070;CA-2016-133452;FUR-TA-10003954;710832
2071;CA-2017-146521;OFF-BI-10000301;1941
2072;US-2018-110996;FUR-CH-10003956;28392
2073;CA-2017-129693;OFF-BI-10002954;7312
2074;CA-2018-122504;TEC-AC-10003289;5997
2075;CA-2018-122504;TEC-PH-10002468;761544
2076;CA-2015-131051;FUR-FU-10001861;582
2077;CA-2018-140676;OFF-PA-10004082;399
2078;CA-2018-140676;OFF-AP-10000358;9086
2079;CA-2018-140676;OFF-PA-10004243;9485
2080;CA-2016-120103;OFF-PA-10001295;106232
2081;CA-2016-120103;TEC-PH-10002170;111984
2082;CA-2016-120103;FUR-FU-10002885;7712
2083;CA-2018-104647;OFF-PA-10002870;3744
2084;CA-2015-110352;OFF-LA-10003923;2368
2085;CA-2017-140501;OFF-LA-10003510;12212
2086;CA-2017-140501;OFF-LA-10000248;1845
2087;CA-2017-140501;OFF-ST-10000060;3249
2088;CA-2017-140501;OFF-PA-10003129;14673
2089;CA-2017-140501;OFF-FA-10004076;396
2090;CA-2016-139290;OFF-LA-10004008;576
2091;CA-2018-166142;OFF-BI-10004094;2655
2092;CA-2018-166142;FUR-TA-10004607;310443
2093;CA-2015-145926;FUR-CH-10004289;4799
2094;CA-2016-149678;OFF-SU-10004498;1288
2095;US-2016-164357;OFF-AR-10001177;1312
2096;US-2017-146570;OFF-BI-10001718;51184
2097;US-2017-146570;OFF-AR-10004602;9196
2098;US-2017-146570;OFF-AR-10003856;834
2099;CA-2018-124401;OFF-ST-10000649;3768
2100;CA-2018-124401;TEC-AC-10002926;279944
2101;US-2015-140116;OFF-ST-10000078;636408
2102;US-2015-140116;OFF-AR-10001044;83168
2103;CA-2015-123295;FUR-CH-10002372;259136
2104;CA-2018-167101;OFF-PA-10000357;22192
2105;CA-2018-167101;TEC-AC-10001266;26
2106;US-2015-167633;OFF-PA-10004888;15552
2107;US-2015-152723;OFF-BI-10003460;876
2108;CA-2016-164882;OFF-PA-10000157;1998
2109;CA-2016-164882;OFF-BI-10004519;398352
2110;CA-2016-164882;OFF-AR-10004272;504
2111;CA-2016-164882;OFF-FA-10000585;1745
2112;CA-2016-164882;FUR-CH-10004218;323136
2113;CA-2016-164882;OFF-SU-10004231;297
2114;CA-2016-164882;TEC-PH-10001578;129584
2115;CA-2016-164882;OFF-ST-10003638;4684
2116;CA-2016-164882;FUR-BO-10002213;425833
2117;CA-2016-159786;FUR-TA-10001307;20967
2118;CA-2017-130267;OFF-PA-10002222;15988
2119;CA-2018-155460;OFF-PA-10002479;528
2120;CA-2018-155460;OFF-BI-10003091;89592
2121;US-2018-168690;OFF-BI-10000145;2808
2122;CA-2018-158246;FUR-CH-10003061;215976
2123;CA-2018-167381;FUR-BO-10001972;24196
2124;CA-2018-167381;OFF-LA-10000134;2772
2125;CA-2018-144862;OFF-EN-10003040;10468
2126;CA-2018-144862;TEC-PH-10000923;62958
2127;CA-2015-126032;TEC-AC-10000158;86376
2128;CA-2016-134859;FUR-FU-10003623;64944
2129;CA-2016-134859;OFF-PA-10001293;20736
2130;US-2015-114188;OFF-AP-10000124;3328
2131;US-2015-114188;OFF-AR-10004511;3852
2132;US-2015-114188;FUR-FU-10000076;13986
2133;CA-2016-156524;OFF-PA-10003883;1965
2134;CA-2016-122210;OFF-BI-10003656;152991
2135;CA-2016-122210;OFF-FA-10000053;10584
2136;CA-2016-122210;TEC-PH-10002807;9492
2137;CA-2016-156377;FUR-FU-10002364;1476
2138;CA-2016-156377;OFF-BI-10002954;3656
2139;US-2018-157896;OFF-PA-10004092;14682
2140;CA-2015-159520;OFF-BI-10003982;149544
2141;CA-2015-159520;OFF-SU-10001664;1714
2142;CA-2015-159520;FUR-TA-10003238;991764
2143;CA-2017-155481;OFF-PA-10004675;3048
2144;CA-2017-155481;TEC-PH-10002293;23988
2145;CA-2017-155481;OFF-FA-10002780;16688
2146;US-2017-152051;FUR-CH-10002965;422058
2147;US-2017-152051;OFF-BI-10004781;38088
2148;US-2017-152051;OFF-ST-10001713;254352
2149;CA-2015-141607;FUR-FU-10003975;4331
2150;CA-2018-102771;TEC-PH-10001536;8495
2151;US-2018-139969;FUR-CH-10001973;233058
2152;CA-2015-167360;TEC-AC-10001772;11179
2153;CA-2016-123505;OFF-PA-10002586;1494
2154;CA-2017-117282;OFF-BI-10004094;1416
2155;US-2017-120460;FUR-FU-10004973;22608
2156;CA-2017-111115;OFF-FA-10000624;2148
2157;CA-2015-124646;OFF-ST-10001097;50181
2158;CA-2015-124646;OFF-ST-10001469;16194
2159;CA-2018-148166;OFF-AR-10004956;17856
2160;CA-2017-159737;OFF-BI-10004236;8808
2161;CA-2017-141019;FUR-FU-10002937;79384
2162;CA-2017-101938;OFF-AR-10003696;3458
2163;CA-2018-166296;OFF-PA-10004359;31455
2164;CA-2017-154018;TEC-AC-10002402;191976
2165;CA-2017-154018;OFF-PA-10000551;8288
2166;CA-2017-154018;FUR-FU-10003394;13992
2167;CA-2017-154018;OFF-AR-10002067;15872
2168;CA-2017-154018;OFF-BI-10004140;6286
2169;CA-2018-117870;OFF-AR-10004078;14016
2170;CA-2018-117870;TEC-AC-10000927;71976
2171;CA-2018-117870;TEC-PH-10003931;107982
2172;US-2018-137491;FUR-CH-10004675;305312
2173;CA-2015-152296;OFF-BI-10004506;19752
2174;CA-2017-112025;OFF-BI-10002353;9264
2175;CA-2016-132507;OFF-ST-10000943;61792
2176;CA-2017-125738;OFF-PA-10000740;4568
2177;CA-2017-125738;OFF-PA-10003001;6012
2178;CA-2017-125738;OFF-BI-10001628;4172
2179;CA-2017-125738;OFF-PA-10001509;716
2180;CA-2017-128818;OFF-BI-10000309;85232
2181;CA-2017-128818;OFF-LA-10003923;444
2182;CA-2017-128818;FUR-CH-10002084;442764
2183;CA-2017-128818;TEC-MA-10000488;399995
2184;CA-2017-128818;TEC-AC-10001767;19995
2185;CA-2017-128818;FUR-FU-10001940;6368
2186;CA-2018-124576;OFF-BI-10002735;54896
2187;CA-2017-101378;TEC-AC-10002345;29
2188;CA-2018-143063;OFF-EN-10003134;7008
2189;CA-2018-143063;FUR-FU-10003708;1213
2190;CA-2018-143063;TEC-PH-10003645;145449
2191;CA-2017-118913;OFF-AP-10000692;6081
2192;CA-2017-128412;OFF-BI-10001718;153552
2193;CA-2017-128412;OFF-AP-10002082;6534
2194;CA-2017-128412;OFF-PA-10001125;12392
2195;CA-2017-128412;OFF-AP-10000252;351
2196;CA-2017-128412;TEC-AC-10003038;4475
2197;CA-2017-136483;OFF-AR-10000940;4704
2198;CA-2015-163013;OFF-AR-10001954;1467
2199;CA-2016-135363;OFF-PA-10003177;15552
2200;CA-2016-135363;OFF-PA-10000533;5232
2201;US-2015-165659;FUR-FU-10001935;222
2202;US-2015-165659;TEC-PH-10002563;88193
2203;CA-2016-138002;OFF-BI-10002160;6096
2204;CA-2016-138002;FUR-FU-10004748;19182
2205;CA-2016-128860;FUR-FU-10001473;20104
2206;CA-2017-164350;OFF-AR-10000538;6756
2207;US-2015-103905;OFF-BI-10001098;29932
2208;US-2015-103905;TEC-PH-10001552;38272
2209;CA-2016-129854;OFF-AR-10000390;1652
2210;CA-2015-125556;TEC-PH-10001079;83293
2211;CA-2015-125556;OFF-BI-10003460;438
2212;CA-2017-162313;OFF-AP-10003842;167292
2213;CA-2018-107874;FUR-FU-10003535;2742
2214;CA-2018-129378;OFF-BI-10002012;144
2215;CA-2018-129378;OFF-BI-10001922;61776
2216;CA-2018-129378;OFF-AP-10000576;24196
2217;CA-2018-129378;FUR-CH-10000553;108608
2218;CA-2015-151953;OFF-AR-10003469;2816
2219;CA-2018-130841;OFF-BI-10000145;9984
2220;CA-2018-130841;OFF-ST-10001580;1498
2221;CA-2018-130841;TEC-PH-10001817;11456
2222;CA-2016-131884;TEC-PH-10001578;48594
2223;CA-2016-131884;OFF-AR-10004078;37376
2224;CA-2016-131884;FUR-CH-10004860;70686
2225;CA-2018-121909;OFF-PA-10003790;54816
2226;CA-2017-106383;FUR-BO-10002202;72294
2227;CA-2018-130771;OFF-FA-10003059;2896
2228;CA-2018-130771;TEC-PH-10002496;124792
2229;CA-2017-139157;FUR-TA-10003238;330588
2230;CA-2015-128055;OFF-BI-10004390;673568
2231;CA-2015-128055;OFF-AP-10002765;5298
2232;CA-2018-157091;FUR-FU-10000293;52645
2233;CA-2018-132122;OFF-ST-10003692;22892
2234;CA-2016-123232;TEC-PH-10001051;319968
2235;CA-2018-104066;TEC-AC-10001013;20503
2236;CA-2016-145849;OFF-ST-10000025;19086
2237;CA-2016-145849;OFF-AR-10000817;2432
2238;CA-2017-122322;OFF-SU-10000952;444
2239;CA-2018-166849;FUR-FU-10004597;444
2240;CA-2017-146633;OFF-BI-10003527;1016792
2241;CA-2017-146633;OFF-BI-10002982;38136
2242;US-2017-126893;TEC-PH-10004165;494982
2243;CA-2018-103380;OFF-ST-10003442;5656
2244;CA-2018-103380;OFF-AR-10003856;556
2245;CA-2018-103380;OFF-FA-10004248;902
2246;CA-2018-103380;OFF-AP-10001492;862
2247;CA-2018-103380;TEC-PH-10004165;659976
2248;CA-2016-116092;OFF-PA-10004285;1336
2249;CA-2016-116092;OFF-BI-10001628;4172
2250;CA-2016-116092;OFF-BI-10000546;1152
2251;CA-2016-116092;OFF-AP-10001391;54144
2252;CA-2016-116092;OFF-PA-10000477;1944
2253;CA-2017-117849;OFF-PA-10004327;1437
2254;CA-2016-169201;OFF-AP-10000696;4326
2255;CA-2016-169201;OFF-AP-10002082;4356
2256;CA-2017-164091;TEC-PH-10001944;43785
2257;CA-2017-164091;FUR-FU-10004952;10948
2258;CA-2018-105214;FUR-CH-10000015;121296
2259;CA-2018-105214;OFF-PA-10001776;1854
2260;CA-2016-117611;OFF-FA-10002280;5
2261;CA-2016-117611;TEC-AC-10002049;37197
2262;US-2016-137960;TEC-AC-10002253;16624
2263;CA-2018-122994;FUR-BO-10004015;35997
2264;CA-2017-131065;TEC-AC-10004145;49998
2265;CA-2017-131065;OFF-PA-10002479;528
2266;CA-2017-131065;OFF-BI-10004970;826
2267;CA-2018-149146;OFF-PA-10003919;7968
2268;CA-2018-137470;OFF-PA-10002001;1296
2269;CA-2018-105480;OFF-PA-10002787;648
2270;CA-2018-105480;OFF-BI-10003291;6984
2271;CA-2018-164917;OFF-AR-10004344;4796
2272;CA-2016-102036;OFF-ST-10003123;19974
2273;CA-2016-142944;FUR-FU-10000308;43526
2274;CA-2016-142944;TEC-CO-10003763;1119984
2275;CA-2015-157882;FUR-TA-10001866;143432
2276;CA-2015-157882;FUR-CH-10002774;122352
2277;CA-2015-104283;OFF-ST-10004337;3062
2278;CA-2015-104283;FUR-TA-10001039;8598
2279;CA-2015-104283;TEC-AC-10000109;22396
2280;CA-2018-142622;FUR-CH-10003833;97568
2281;CA-2018-142622;FUR-CH-10004289;614272
2282;CA-2018-142622;FUR-BO-10004467;19998
2283;CA-2017-132143;OFF-PA-10002713;4816
2284;CA-2016-153108;TEC-PH-10001552;2392
2285;CA-2016-153108;OFF-AP-10002222;6069
2286;CA-2017-112676;OFF-PA-10003971;14352
2287;CA-2018-165687;OFF-AP-10004036;3504
2288;US-2018-112928;OFF-AP-10002287;1748
2289;CA-2018-143343;OFF-AR-10002375;164
2290;CA-2018-115154;FUR-TA-10001950;89298
2291;CA-2016-149342;TEC-PH-10001557;28797
2292;CA-2016-149342;FUR-FU-10002937;59538
2293;CA-2016-149342;OFF-PA-10001166;1296
2294;CA-2016-130995;TEC-PH-10000347;495
2295;CA-2018-127929;FUR-FU-10003708;18195
2296;CA-2016-113145;OFF-PA-10002659;1352
2297;CA-2016-113145;FUR-FU-10000965;2597
2298;CA-2016-113145;TEC-PH-10001527;4295
2299;CA-2016-113145;TEC-AC-10001838;139993
2300;CA-2016-113145;TEC-PH-10002597;50396
2301;CA-2015-162362;OFF-BI-10000756;1272
2302;CA-2015-162362;OFF-BI-10000546;1152
2303;CA-2017-106558;TEC-AC-10001142;316
2304;CA-2018-157931;FUR-CH-10000785;72392
2305;CA-2018-157931;OFF-PA-10000474;10632
2306;CA-2017-115574;FUR-BO-10003441;141372
2307;CA-2016-160794;OFF-PA-10004156;27216
2308;CA-2018-116225;TEC-AC-10001432;39075
2309;US-2018-120418;FUR-CH-10001394;280792
2310;US-2018-120418;OFF-ST-10002370;68448
2311;US-2018-120418;OFF-AR-10002956;8804
2312;US-2018-120418;OFF-AR-10001955;15872
2313;US-2018-120418;OFF-ST-10001809;215592
2314;CA-2018-122035;OFF-LA-10004093;1462
2315;CA-2018-122035;OFF-AP-10002118;41632
2316;CA-2018-122035;OFF-BI-10000404;43
2317;CA-2018-122035;FUR-CH-10003833;18294
2318;CA-2018-122035;OFF-BI-10002072;6083
2319;CA-2018-122035;TEC-AC-10003095;38997
2320;CA-2016-117828;OFF-AP-10001563;19432
2321;CA-2018-165491;TEC-AC-10000358;26593
2322;CA-2016-109470;OFF-BI-10004492;9474
2323;CA-2016-109470;OFF-BI-10001072;6064
2324;CA-2016-109470;OFF-BI-10003707;763
2325;CA-2016-109470;OFF-BI-10000977;3648
2326;CA-2016-105102;OFF-BI-10002082;79872
2327;CA-2016-105102;FUR-BO-10004709;46384
2328;CA-2016-105102;OFF-PA-10002365;1296
2329;CA-2018-138422;OFF-EN-10004147;14352
2330;US-2016-147739;FUR-FU-10001468;547136
2331;CA-2017-155187;OFF-ST-10000642;4196
2332;CA-2017-155187;OFF-PA-10000380;417
2333;CA-2018-169285;OFF-PA-10004071;2774
2334;CA-2018-169285;OFF-PA-10004971;578
2335;CA-2015-140886;OFF-AP-10000696;69216
2336;CA-2018-152695;OFF-EN-10004030;1086
2337;CA-2018-152695;OFF-AP-10000026;42679
2338;CA-2015-110639;OFF-PA-10003936;2592
2339;CA-2015-110639;OFF-PA-10004530;4592
2340;CA-2015-121727;OFF-AR-10004930;1072
2341;CA-2017-137736;OFF-AR-10004999;4186
2342;US-2015-143231;FUR-FU-10002501;632
2343;US-2015-143231;TEC-AC-10000358;11397
2344;US-2015-155894;OFF-ST-10004804;123552
2345;CA-2017-119025;OFF-AP-10001205;49032
2346;CA-2017-159373;OFF-PA-10000659;7008
2347;CA-2017-159373;OFF-BI-10004141;1272
2348;CA-2017-159373;FUR-TA-10004619;557585
2349;CA-2018-109701;OFF-BI-10004187;9024
2350;CA-2018-109701;OFF-BI-10000632;69456
2351;CA-2018-109701;OFF-PA-10003724;1086
2352;CA-2018-109701;OFF-AP-10002765;7947
2353;CA-2018-109701;OFF-AR-10001868;1008
2354;CA-2016-111514;FUR-BO-10002545;1552831
2355;CA-2016-111514;OFF-BI-10002735;13724
2356;CA-2016-111514;TEC-AC-10004864;3651
2357;CA-2016-111514;TEC-MA-10000597;239976
2358;US-2015-148838;FUR-TA-10003473;1579746
2359;US-2015-148838;FUR-TA-10001950;1071576
2360;US-2015-148838;FUR-TA-10004175;613908
2361;US-2015-148838;OFF-PA-10002960;3486
2362;US-2015-148838;OFF-PA-10000919;15504
2363;CA-2018-136497;OFF-BI-10001553;1371
2364;US-2017-108637;FUR-FU-10004864;12788
2365;US-2017-108637;OFF-AP-10004540;16032
2366;US-2017-108637;OFF-BI-10004965;46
2367;CA-2015-102295;FUR-CH-10001714;120712
2368;CA-2018-123659;OFF-PA-10002464;2312
2369;US-2017-129469;FUR-FU-10002298;532704
2370;US-2017-129469;OFF-AR-10000315;4912
2371;CA-2018-155152;TEC-AC-10004353;252
2372;CA-2017-159940;FUR-FU-10004973;60288
2373;CA-2017-159940;OFF-FA-10000936;2632
2374;CA-2017-159940;OFF-PA-10001609;23688
2375;CA-2017-159940;FUR-CH-10000785;253372
2376;CA-2018-119669;OFF-FA-10000053;567
2377;US-2015-164616;OFF-BI-10001718;76776
2378;US-2015-164616;OFF-SU-10004768;9184
2379;CA-2016-148628;OFF-PA-10003883;3275
2380;CA-2017-118052;OFF-FA-10004248;7216
2381;CA-2017-118052;OFF-PA-10002581;49568
2382;CA-2017-118052;FUR-FU-10004848;54712
2383;US-2018-117534;OFF-AP-10002403;17604
2384;US-2018-117534;OFF-AR-10003087;1602
2385;US-2018-117534;OFF-BI-10002026;18592
2386;US-2018-117534;TEC-PH-10000141;211168
2387;US-2018-117534;TEC-CO-10000971;479984
2388;CA-2016-145065;OFF-FA-10001229;786
2389;CA-2016-145065;OFF-BI-10002437;24448
2390;US-2016-127040;OFF-PA-10004255;648
2391;US-2016-127040;OFF-PA-10001184;4186
2392;US-2016-127040;TEC-AC-10002637;161991
2393;US-2016-127040;FUR-FU-10002878;11392
2394;CA-2017-128111;OFF-AR-10000588;3968
2395;CA-2016-137897;TEC-AC-10002217;376
2396;CA-2016-137897;TEC-AC-10001267;599
2397;CA-2016-137897;OFF-PA-10004041;37
2398;CA-2018-169264;OFF-LA-10001613;576
2399;CA-2018-169264;OFF-AR-10000246;1668
2400;CA-2018-147361;OFF-ST-10001809;62881
2401;CA-2018-147361;OFF-ST-10002214;5645
2402;CA-2018-145877;OFF-ST-10000649;942
2403;CA-2018-145877;OFF-EN-10001990;284
2404;US-2017-110170;FUR-BO-10000780;9566648
2405;CA-2018-108574;TEC-AC-10002049;111591
2406;CA-2018-108574;TEC-PH-10003555;128744
2407;CA-2018-108574;TEC-PH-10000702;7992
2408;CA-2018-144589;OFF-AR-10003631;242
2409;CA-2018-144589;TEC-PH-10003072;359976
2410;CA-2018-155985;FUR-FU-10000758;21184
2411;CA-2015-162684;OFF-FA-10000992;568
2412;CA-2016-142041;OFF-BI-10004187;752
2413;CA-2015-151295;OFF-PA-10001947;1196
2414;CA-2015-151295;FUR-TA-10002356;629064
2415;CA-2017-156300;FUR-CH-10001714;75445
2416;CA-2016-146087;FUR-BO-10002824;30196
2417;CA-2018-168655;TEC-AC-10002842;595
2418;CA-2018-168655;OFF-BI-10002082;79872
2419;CA-2017-107202;TEC-MA-10000112;23964
2420;CA-2018-159597;OFF-ST-10002289;6356
2421;CA-2018-159597;TEC-AC-10004171;9999
2422;CA-2017-155551;OFF-ST-10003656;230376
2423;CA-2017-155551;OFF-PA-10001560;9664
2424;US-2018-147669;TEC-AC-10002473;158928
2425;US-2018-147669;OFF-BI-10000632;13023
2426;US-2018-147669;FUR-TA-10002645;27306
2427;US-2018-147669;OFF-FA-10002975;39312
2428;CA-2017-169922;OFF-BI-10003784;1344
2429;CA-2017-169922;OFF-BI-10001617;8272
2430;CA-2017-169922;FUR-FU-10004415;12544
2431;CA-2018-100748;OFF-LA-10000240;5848
2432;CA-2018-129805;FUR-FU-10001935;74
2433;CA-2015-148586;FUR-CH-10002439;366786
2434;US-2018-112613;TEC-PH-10001536;54368
2435;CA-2016-154746;OFF-EN-10001532;3396
2436;CA-2016-154746;OFF-AP-10003057;82611
2437;CA-2018-140053;FUR-FU-10003708;54585
2438;CA-2015-164210;FUR-TA-10000849;14598
2439;CA-2015-164210;OFF-PA-10002259;35808
2440;CA-2018-139948;FUR-FU-10002597;7904
2441;CA-2017-146934;TEC-PH-10004614;345
2442;CA-2017-146934;FUR-TA-10003748;174286
2443;CA-2017-146934;OFF-AP-10003217;66284
2444;CA-2017-146934;TEC-AC-10002399;951
2445;CA-2017-146934;OFF-EN-10002973;2688
2446;CA-2017-146934;TEC-PH-10001336;25798
2447;CA-2016-100573;OFF-EN-10000461;1748
2448;CA-2017-119165;FUR-CH-10000988;492835
2449;CA-2016-128027;OFF-ST-10001809;26949
2450;CA-2017-140207;OFF-BI-10003963;2912
2451;CA-2018-140949;OFF-LA-10000081;1875
2452;CA-2018-140949;TEC-PH-10000149;1197
2453;CA-2018-140949;OFF-BI-10000605;9144
2454;CA-2018-140949;TEC-AC-10002399;5706
2455;CA-2018-140949;TEC-AC-10003038;716
2456;CA-2018-140949;OFF-ST-10000344;10744
2457;CA-2018-140949;OFF-LA-10004093;731
2458;CA-2018-140949;OFF-AR-10001683;591
2459;CA-2018-140949;OFF-ST-10003455;4653
2460;CA-2018-138548;OFF-AP-10002578;9784
2461;CA-2016-142419;OFF-PA-10001763;2997
2462;CA-2016-142419;OFF-BI-10001597;98352
2463;CA-2018-148691;OFF-BI-10001524;8392
2464;CA-2018-148691;OFF-BI-10001553;14624
2465;CA-2018-148691;TEC-PH-10000576;13699
2466;CA-2018-148691;OFF-LA-10001317;315
2467;CA-2018-128755;OFF-PA-10000726;911
2468;CA-2018-128755;OFF-ST-10003306;57144
2469;CA-2018-128755;OFF-PA-10004983;324
2470;CA-2018-128755;OFF-ST-10001291;1691
2471;US-2017-135923;FUR-FU-10002107;14272
2472;US-2017-135923;FUR-BO-10002213;451136
2473;US-2017-135923;OFF-AP-10000692;64864
2474;CA-2017-114972;FUR-CH-10001190;217584
2475;CA-2017-114972;TEC-AC-10000682;8295
2476;CA-2017-114972;OFF-LA-10004545;8771
2477;CA-2017-114972;OFF-AP-10003057;110148
2478;CA-2018-102750;FUR-TA-10000198;1322352
2479;CA-2015-145212;OFF-AR-10002833;546
2480;CA-2018-141992;OFF-SU-10002557;11184
2481;CA-2018-141992;OFF-ST-10003656;153584
2482;CA-2018-147956;OFF-ST-10001097;100362
2483;CA-2018-126067;TEC-PH-10000912;35168
2484;CA-2018-126067;FUR-TA-10000617;113775
2485;CA-2018-126067;OFF-BI-10001658;9968
2486;CA-2018-126067;OFF-AR-10003856;556
2487;CA-2016-104514;OFF-ST-10001837;8552
2488;CA-2016-104514;OFF-AR-10001473;984
2489;CA-2016-104514;OFF-PA-10004285;2004
2490;CA-2016-141040;TEC-PH-10001835;63196
2491;CA-2016-141040;OFF-PA-10002245;2392
2492;CA-2015-113579;OFF-PA-10001457;9024
2493;CA-2015-144624;TEC-PH-10002885;454881
2494;CA-2017-146206;FUR-TA-10004086;30093
2495;CA-2017-146206;TEC-PH-10000895;71996
2496;CA-2015-136644;FUR-CH-10000225;64784
2497;CA-2016-122371;OFF-ST-10002370;6417
2498;CA-2016-122371;OFF-EN-10000056;12446
2499;CA-2017-126935;OFF-BI-10004817;9584
2500;US-2018-133781;OFF-EN-10004483;37608
2501;CA-2018-131618;OFF-PA-10001892;12224
2502;CA-2018-131618;OFF-BI-10000546;2304
2503;CA-2018-131618;OFF-BI-10001294;936
2504;CA-2017-149482;OFF-LA-10000248;738
2505;CA-2015-143917;OFF-ST-10001228;5372
2506;CA-2015-143917;OFF-SU-10000151;818765
2507;CA-2015-143917;FUR-FU-10004351;7792
2508;CA-2016-120397;OFF-AP-10001293;32784
2509;CA-2018-163902;TEC-PH-10000675;196776
2510;CA-2018-163902;TEC-AC-10000580;47994
2511;CA-2017-136812;OFF-ST-10003470;111792
2512;CA-2016-102722;TEC-AC-10003116;1065
2513;CA-2018-155089;OFF-BI-10002429;4566
2514;CA-2017-124506;TEC-AC-10003280;95968
2515;CA-2017-124506;FUR-CH-10004540;47992
2516;CA-2015-106572;OFF-ST-10000585;26432
2517;CA-2015-128888;OFF-EN-10003001;604656
2518;CA-2018-123134;FUR-FU-10003975;12993
